OrderID,IMO_Number,Room_Number,Voyage_Code
12642,9150913,310,141
12643,9192363,156,119
12644,9228186,658,127
12645,9103996,686,137
12646,9103996,652,101
12647,9228186,572,104
12648,9192351,691,123
12649,9104005,427,117
12650,9192351,11,100
12651,9192363,579,116
12652,9103996,105,101
12653,9104005,424,117
12654,9103996,348,118
12655,9192351,42,115
12656,9103996,293,101
12657,9228186,386,122
12658,9103996,379,111
12659,9192351,177,138
12660,9104005,284,107
12661,9215490,566,108
12662,9228186,289,149
12663,9150913,628,112
12664,9104005,196,114
12665,9150913,391,133
12666,9104005,397,117
12667,9228186,374,149
12668,9228186,500,130
12669,9192351,212,129
12670,9228186,39,104
12671,9150913,457,109
12672,9228186,643,127
12673,9150913,548,109
12674,9192351,520,129
12675,9192351,98,100
12676,9228186,228,102
12677,9192351,386,100
12678,9215490,151,120
12679,9192351,313,100
12680,9104005,531,143
12681,9192363,150,140
12682,9150913,78,141
12683,9103996,222,142
12684,9103996,562,131
12685,9192363,312,119
12686,9104005,298,114
12687,9150913,17,112
12688,9228186,321,122
12689,9187887,262,124
12690,9187887,392,106
12691,9187887,606,135
12692,9192351,410,146
12693,9228186,655,102
12694,9192363,135,140
12695,9104005,100,114
12696,9187887,380,106
12697,9103996,686,111
12698,9192351,608,115
12699,9103996,628,125
12700,9103996,408,142
12701,9192351,334,100
12702,9104005,424,143
12703,9103996,450,131
12704,9150913,360,112
12705,9104005,331,117
12706,9169550,468,136
12707,9192363,572,116
12708,9228186,407,130
12709,9103996,416,105
12710,9104005,115,114
12711,9228186,334,127
12712,9169550,499,144
12713,9150913,521,141
12714,9103996,276,113
12715,9169550,291,136
12716,9228186,73,122
12717,9215490,82,139
12718,9169550,292,110
12719,9104005,352,143
12720,9103996,241,105
12721,9187887,466,135
12722,9103996,339,142
12723,9215490,197,139
12724,9228186,648,122
12725,9169550,204,132
12726,9169550,258,136
12727,9169550,594,110
12728,9103996,15,125
12729,9192363,448,116
12730,9103996,375,105
12731,9192351,35,138
12732,9192351,255,146
12733,9187887,683,124
12734,9187887,154,124
12735,9150913,200,109
12736,9187887,260,145
12737,9192363,317,147
12738,9228186,488,130
12739,9187887,41,135
12740,9150913,176,133
12741,9192351,104,129
12742,9192351,27,146
12743,9192351,623,146
12744,9192363,412,147
12745,9192351,693,115
12746,9103996,359,131
12747,9104005,640,117
12748,9150913,307,133
12749,9228186,22,102
12750,9104005,584,114
12751,9215490,443,128
12752,9192351,443,123
12753,9215490,315,148
12754,9150913,556,103
12755,9192351,41,138
12756,9215490,686,128
12757,9103996,199,101
12758,9103996,410,105
12759,9103996,235,137
12760,9150913,408,141
12761,9104005,432,114
12762,9192363,326,147
12763,9192351,376,115
12764,9103996,168,111
12765,9192351,615,129
12766,9192351,386,138
12767,9187887,640,106
12768,9187887,429,145
12769,9215490,376,139
12770,9192363,97,140
12771,9103996,658,118
12772,9150913,518,109
12773,9150913,387,141
12774,9192351,688,146
12775,9150913,396,141
12776,9169550,467,144
12777,9192363,688,119
12778,9103996,660,134
12779,9192363,81,147
12780,9103996,359,111
12781,9104005,148,117
12782,9187887,234,145
12783,9150913,418,109
12784,9169550,664,144
12785,9192363,415,116
12786,9192363,318,119
12787,9103996,36,105
12788,9169550,292,136
12789,9150913,667,109
12790,9150913,381,133
12791,9187887,372,135
12792,9192351,128,146
12793,9169550,641,110
12794,9228186,450,104
12795,9169550,450,132
12796,9228186,430,149
12797,9192363,507,116
12798,9187887,11,145
12799,9103996,234,142
12800,9192351,2,121
12801,9104005,99,117
12802,9215490,643,120
12803,9169550,207,136
12804,9192351,345,123
12805,9104005,697,114
12806,9215490,97,128
12807,9103996,474,131
12808,9169550,99,110
12809,9192351,101,121
12810,9192351,311,129
12811,9104005,30,107
12812,9103996,448,113
12813,9103996,200,118
12814,9215490,410,128
12815,9215490,29,128
12816,9215490,413,139
12817,9215490,31,108
12818,9187887,311,135
12819,9192351,619,129
12820,9192351,560,146
12821,9187887,1,135
12822,9228186,689,149
12823,9228186,477,127
12824,9169550,340,132
12825,9169550,356,144
12826,9104005,66,107
12827,9215490,145,128
12828,9104005,114,107
12829,9192363,676,119
12830,9192351,145,146
12831,9215490,72,120
12832,9103996,42,113
12833,9103996,185,142
12834,9104005,38,117
12835,9103996,397,118
12836,9103996,308,118
12837,9192351,668,121
12838,9169550,618,110
12839,9192351,425,121
12840,9192351,245,121
12841,9187887,395,145
12842,9150913,79,133
12843,9215490,160,139
12844,9192351,164,129
12845,9192363,607,140
12846,9103996,150,134
12847,9192351,625,138
12848,9215490,207,108
12849,9192351,144,115
12850,9150913,131,103
12851,9215490,115,139
12852,9192363,693,147
12853,9192351,585,146
12854,9215490,309,148
12855,9169550,589,136
12856,9192363,80,119
12857,9192351,12,100
12858,9192363,94,119
12859,9150913,699,133
12860,9103996,233,142
12861,9103996,605,134
12862,9228186,141,127
12863,9192363,339,147
12864,9192351,338,126
12865,9192351,18,121
12866,9169550,527,144
12867,9192363,155,116
12868,9150913,111,112
12869,9187887,57,124
12870,9192351,372,138
12871,9150913,636,141
12872,9103996,329,111
12873,9150913,650,112
12874,9192351,318,146
12875,9192351,618,138
12876,9215490,350,108
12877,9192351,120,129
12878,9103996,543,134
12879,9215490,124,128
12880,9169550,160,110
12881,9104005,241,117
12882,9228186,387,149
12883,9150913,616,141
12884,9103996,402,111
12885,9103996,30,111
12886,9215490,472,148
12887,9215490,538,139
12888,9169550,441,136
12889,9187887,234,124
12890,9192363,566,119
12891,9103996,1,113
12892,9192351,672,100
12893,9103996,104,105
12894,9192363,530,116
12895,9192351,477,138
12896,9192351,144,115
12897,9104005,91,107
12898,9103996,94,134
12899,9103996,442,131
12900,9192363,216,116
12901,9187887,263,106
12902,9169550,339,136
12903,9228186,386,149
12904,9169550,217,136
12905,9150913,558,112
12906,9104005,684,143
12907,9192351,332,115
12908,9228186,695,149
12909,9103996,325,137
12910,9169550,571,132
12911,9103996,287,125
12912,9192363,118,116
12913,9192351,621,121
12914,9228186,433,102
12915,9187887,630,124
12916,9192351,76,129
12917,9187887,14,106
12918,9169550,292,136
12919,9169550,53,110
12920,9215490,127,120
12921,9103996,6,131
12922,9169550,431,110
12923,9228186,491,104
12924,9103996,16,118
12925,9103996,624,125
12926,9104005,637,107
12927,9228186,698,130
12928,9215490,152,139
12929,9150913,130,133
12930,9104005,698,143
12931,9192363,577,147
12932,9228186,41,122
12933,9187887,51,135
12934,9104005,31,117
12935,9169550,16,144
12936,9103996,495,105
12937,9104005,411,143
12938,9192351,622,123
12939,9215490,272,139
12940,9192351,523,126
12941,9187887,589,145
12942,9103996,461,105
12943,9103996,664,134
12944,9150913,291,112
12945,9150913,430,133
12946,9187887,476,145
12947,9192351,568,126
12948,9103996,449,134
12949,9103996,671,101
12950,9192351,512,126
12951,9187887,360,145
12952,9187887,270,145
12953,9215490,462,128
12954,9103996,630,125
12955,9187887,194,145
12956,9169550,363,136
12957,9192351,665,121
12958,9187887,218,106
12959,9103996,485,101
12960,9104005,210,107
12961,9192351,393,123
12962,9104005,25,107
12963,9103996,402,105
12964,9228186,25,102
12965,9150913,389,112
12966,9104005,686,143
12967,9169550,142,136
12968,9192351,111,126
12969,9228186,276,102
12970,9215490,578,139
12971,9192351,321,123
12972,9150913,306,112
12973,9104005,453,114
12974,9103996,122,131
12975,9150913,362,112
12976,9103996,604,118
12977,9228186,434,104
12978,9103996,311,113
12979,9192351,424,123
12980,9104005,42,143
12981,9104005,9,117
12982,9192351,230,138
12983,9169550,636,132
12984,9103996,472,131
12985,9104005,226,143
12986,9192351,171,115
12987,9103996,22,118
12988,9169550,407,110
12989,9103996,408,118
12990,9228186,150,130
12991,9192351,428,115
12992,9192363,293,116
12993,9215490,162,139
12994,9228186,688,149
12995,9215490,79,108
12996,9103996,172,105
12997,9187887,36,145
12998,9150913,283,133
12999,9215490,405,108
13000,9169550,97,144
13001,9192363,309,140
13002,9150913,335,133
13003,9192363,192,116
13004,9215490,372,139
13005,9104005,647,117
13006,9192363,326,119
13007,9215490,240,108
13008,9192351,566,129
13009,9169550,356,136
13010,9192363,54,147
13011,9192351,125,126
13012,9215490,194,108
13013,9215490,341,139
13014,9150913,630,133
13015,9104005,129,143
13016,9150913,419,141
13017,9192351,253,100
13018,9150913,473,112
13019,9169550,483,144
13020,9103996,253,131
13021,9187887,361,124
13022,9103996,498,142
13023,9103996,152,134
13024,9215490,433,108
13025,9192351,244,138
13026,9192363,21,147
13027,9228186,255,104
13028,9228186,460,122
13029,9103996,368,118
13030,9228186,616,104
13031,9103996,115,113
13032,9228186,380,122
13033,9192351,250,100
13034,9192363,186,119
13035,9228186,684,127
13036,9187887,146,145
13037,9192351,158,121
13038,9103996,513,113
13039,9150913,489,103
13040,9150913,30,141
13041,9192351,168,138
13042,9215490,431,108
13043,9192351,317,126
13044,9150913,479,141
13045,9104005,472,114
13046,9192351,154,146
13047,9103996,390,101
13048,9215490,474,120
13049,9187887,138,124
13050,9228186,597,104
13051,9104005,578,107
13052,9215490,144,139
13053,9192351,348,129
13054,9103996,388,118
13055,9192363,469,147
13056,9103996,421,131
13057,9215490,389,139
13058,9187887,650,145
13059,9228186,384,122
13060,9215490,635,128
13061,9192351,535,126
13062,9192351,33,146
13063,9228186,694,130
13064,9228186,293,122
13065,9103996,565,105
13066,9103996,475,142
13067,9103996,40,113
13068,9192351,563,138
13069,9215490,689,128
13070,9215490,328,108
13071,9103996,151,113
13072,9103996,550,105
13073,9150913,381,109
13074,9187887,184,124
13075,9150913,226,133
13076,9150913,299,133
13077,9192351,429,123
13078,9103996,274,105
13079,9150913,9,112
13080,9192351,622,146
13081,9104005,77,117
13082,9215490,147,120
13083,9103996,578,134
13084,9103996,307,131
13085,9103996,587,125
13086,9192351,178,138
13087,9228186,693,102
13088,9103996,351,113
13089,9169550,302,132
13090,9103996,484,118
13091,9103996,197,118
13092,9192351,368,123
13093,9215490,652,148
13094,9192351,231,115
13095,9150913,282,141
13096,9104005,360,117
13097,9169550,50,110
13098,9192351,655,126
13099,9103996,58,134
13100,9192351,434,121
13101,9103996,550,111
13102,9215490,295,128
13103,9103996,687,101
13104,9104005,224,143
13105,9103996,551,134
13106,9215490,47,128
13107,9187887,510,135
13108,9192351,40,146
13109,9103996,311,142
13110,9215490,201,128
13111,9150913,78,109
13112,9103996,354,105
13113,9150913,685,141
13114,9169550,577,132
13115,9150913,563,103
13116,9215490,695,128
13117,9187887,627,124
13118,9169550,77,110
13119,9187887,1,106
13120,9187887,113,124
13121,9228186,527,104
13122,9103996,319,142
13123,9150913,622,109
13124,9228186,125,104
13125,9192351,144,138
13126,9103996,253,118
13127,9169550,405,110
13128,9104005,271,107
13129,9169550,385,110
13130,9215490,117,120
13131,9215490,91,120
13132,9150913,416,133
13133,9169550,72,144
13134,9192351,187,100
13135,9150913,397,103
13136,9104005,696,117
13137,9104005,289,143
13138,9215490,105,108
13139,9103996,175,101
13140,9192351,491,100
13141,9104005,536,117
13142,9150913,362,141
13143,9215490,322,108
13144,9150913,120,103
13145,9192351,90,121
13146,9103996,475,137
13147,9192363,1,140
13148,9192351,185,123
13149,9192351,422,115
13150,9169550,407,132
13151,9187887,574,106
13152,9192351,428,121
13153,9103996,486,113
13154,9215490,501,120
13155,9150913,173,112
13156,9187887,166,145
13157,9192351,108,121
13158,9103996,568,105
13159,9215490,473,128
13160,9215490,378,139
13161,9228186,28,102
13162,9150913,155,141
13163,9215490,272,108
13164,9150913,38,103
13165,9103996,172,118
13166,9228186,432,127
13167,9103996,660,142
13168,9215490,509,139
13169,9192351,554,129
13170,9187887,291,124
13171,9192351,180,121
13172,9192363,179,119
13173,9192351,253,126
13174,9215490,670,139
13175,9103996,190,111
13176,9169550,200,144
13177,9192363,124,147
13178,9103996,557,111
13179,9103996,523,101
13180,9215490,689,120
13181,9192351,18,115
13182,9150913,362,133
13183,9192351,287,123
13184,9192351,120,126
13185,9192351,247,129
13186,9104005,316,114
13187,9169550,491,136
13188,9187887,160,124
13189,9187887,71,124
13190,9192351,211,126
13191,9192351,416,126
13192,9228186,476,130
13193,9192351,571,115
13194,9228186,255,130
13195,9103996,563,101
13196,9169550,254,144
13197,9228186,317,130
13198,9169550,399,136
13199,9192363,303,140
13200,9103996,495,125
13201,9228186,310,149
13202,9192351,124,126
13203,9192351,68,129
13204,9215490,638,139
13205,9169550,513,136
13206,9228186,445,127
13207,9215490,367,128
13208,9103996,391,111
13209,9192363,246,147
13210,9228186,18,102
13211,9192351,428,100
13212,9103996,672,113
13213,9228186,369,130
13214,9150913,224,109
13215,9150913,343,103
13216,9104005,387,107
13217,9192363,560,119
13218,9150913,468,109
13219,9215490,647,139
13220,9150913,697,112
13221,9103996,185,113
13222,9215490,177,120
13223,9192351,541,100
13224,9187887,519,106
13225,9215490,446,120
13226,9150913,171,141
13227,9228186,413,127
13228,9215490,619,148
13229,9228186,111,102
13230,9103996,472,113
13231,9150913,504,109
13232,9228186,178,127
13233,9187887,308,135
13234,9215490,19,108
13235,9215490,452,108
13236,9150913,215,112
13237,9187887,147,135
13238,9228186,565,127
13239,9103996,152,142
13240,9103996,174,105
13241,9103996,131,137
13242,9103996,103,137
13243,9104005,106,107
13244,9228186,636,122
13245,9150913,202,109
13246,9169550,542,136
13247,9103996,477,105
13248,9215490,600,108
13249,9215490,39,128
13250,9103996,188,101
13251,9104005,28,107
13252,9187887,652,124
13253,9192363,331,116
13254,9104005,362,107
13255,9228186,503,102
13256,9215490,41,108
13257,9215490,242,120
13258,9103996,562,118
13259,9169550,247,110
13260,9103996,136,111
13261,9228186,160,122
13262,9192351,348,138
13263,9103996,131,105
13264,9215490,184,128
13265,9103996,456,113
13266,9103996,527,111
13267,9150913,221,133
13268,9192351,650,121
13269,9104005,294,107
13270,9192351,106,100
13271,9187887,196,145
13272,9192363,556,116
13273,9187887,570,145
13274,9215490,121,120
13275,9192351,237,126
13276,9228186,238,127
13277,9150913,290,103
13278,9103996,528,131
13279,9228186,330,122
13280,9192351,203,129
13281,9228186,528,104
13282,9103996,385,125
13283,9192363,410,140
13284,9192351,421,146
13285,9192351,570,115
13286,9103996,6,125
13287,9192351,19,146
13288,9150913,122,103
13289,9192363,269,140
13290,9104005,485,117
13291,9215490,614,108
13292,9192351,495,115
13293,9228186,373,102
13294,9104005,169,117
13295,9192351,509,115
13296,9169550,280,132
13297,9192351,629,100
13298,9103996,500,142
13299,9150913,415,112
13300,9150913,689,133
13301,9192351,7,146
13302,9215490,317,120
13303,9103996,58,142
13304,9103996,92,101
13305,9192363,664,140
13306,9103996,674,134
13307,9187887,244,135
13308,9103996,12,134
13309,9215490,573,108
13310,9169550,66,136
13311,9228186,480,127
13312,9187887,370,145
13313,9169550,225,144
13314,9215490,103,120
13315,9192351,117,126
13316,9192363,318,140
13317,9192363,37,147
13318,9103996,184,137
13319,9215490,176,148
13320,9169550,87,144
13321,9228186,360,127
13322,9104005,699,143
13323,9192363,450,116
13324,9169550,272,110
13325,9187887,475,106
13326,9169550,322,132
13327,9215490,599,128
13328,9187887,636,124
13329,9104005,611,117
13330,9150913,217,133
13331,9150913,376,141
13332,9187887,242,135
13333,9150913,631,103
13334,9103996,240,118
13335,9169550,372,110
13336,9192351,531,100
13337,9187887,84,135
13338,9169550,92,144
13339,9187887,54,145
13340,9104005,565,117
13341,9228186,347,102
13342,9192363,612,119
13343,9104005,311,114
13344,9228186,423,102
13345,9192363,695,140
13346,9103996,546,131
13347,9228186,435,127
13348,9215490,79,128
13349,9215490,74,120
13350,9150913,567,103
13351,9150913,294,141
13352,9169550,345,144
13353,9192351,487,146
13354,9103996,71,105
13355,9169550,548,144
13356,9104005,669,117
13357,9215490,587,120
13358,9103996,666,137
13359,9169550,411,110
13360,9103996,271,101
13361,9192351,469,126
13362,9103996,34,131
13363,9150913,166,112
13364,9103996,499,137
13365,9103996,152,137
13366,9192363,676,116
13367,9103996,33,118
13368,9215490,87,148
13369,9103996,42,131
13370,9103996,388,131
13371,9169550,460,110
13372,9192363,31,116
13373,9192363,271,119
13374,9103996,69,142
13375,9228186,546,122
13376,9103996,182,137
13377,9192351,557,129
13378,9192351,381,115
13379,9169550,416,110
13380,9192363,518,140
13381,9228186,328,149
13382,9150913,455,133
13383,9104005,575,107
13384,9192351,63,129
13385,9215490,430,120
13386,9192351,155,138
13387,9104005,576,117
13388,9187887,165,124
13389,9228186,242,130
13390,9169550,613,110
13391,9103996,479,125
13392,9215490,109,139
13393,9192351,541,129
13394,9215490,62,148
13395,9103996,404,142
13396,9103996,514,105
13397,9215490,304,139
13398,9228186,197,130
13399,9228186,88,102
13400,9150913,575,103
13401,9215490,89,128
13402,9103996,334,111
13403,9228186,450,127
13404,9169550,538,136
13405,9103996,75,118
13406,9169550,413,136
13407,9150913,691,109
13408,9192351,168,126
13409,9104005,86,114
13410,9103996,45,118
13411,9150913,464,103
13412,9187887,1,106
13413,9169550,687,144
13414,9150913,9,112
13415,9192363,696,119
13416,9104005,421,117
13417,9169550,485,132
13418,9215490,104,108
13419,9103996,544,134
13420,9192363,156,147
13421,9150913,64,141
13422,9192363,433,140
13423,9215490,130,120
13424,9192351,113,129
13425,9192351,189,138
13426,9103996,579,111
13427,9192351,82,129
13428,9103996,25,118
13429,9215490,160,139
13430,9192363,79,147
13431,9192351,635,129
13432,9104005,511,143
13433,9103996,24,137
13434,9103996,386,142
13435,9228186,314,149
13436,9192351,685,121
13437,9192351,642,115
13438,9103996,685,137
13439,9192351,694,138
13440,9104005,292,117
13441,9169550,697,144
13442,9228186,135,122
13443,9192351,93,121
13444,9169550,208,132
13445,9192351,29,129
13446,9103996,322,134
13447,9103996,289,131
13448,9103996,660,125
13449,9192351,632,123
13450,9104005,165,114
13451,9192363,423,140
13452,9187887,435,135
13453,9228186,217,149
13454,9192363,572,147
13455,9103996,188,131
13456,9187887,413,106
13457,9103996,379,113
13458,9169550,436,136
13459,9192351,178,138
13460,9103996,450,118
13461,9192363,243,116
13462,9150913,610,112
13463,9103996,231,131
13464,9104005,218,117
13465,9103996,476,113
13466,9228186,592,149
13467,9150913,621,133
13468,9192363,617,147
13469,9192351,622,146
13470,9187887,612,124
13471,9103996,698,113
13472,9192351,362,146
13473,9228186,144,122
13474,9192351,547,129
13475,9169550,128,136
13476,9150913,427,103
13477,9104005,49,114
13478,9192363,3,140
13479,9169550,69,136
13480,9228186,204,149
13481,9192363,6,147
13482,9192351,682,121
13483,9187887,187,106
13484,9228186,185,149
13485,9192351,394,126
13486,9228186,231,102
13487,9103996,670,137
13488,9228186,210,102
13489,9103996,400,118
13490,9169550,518,144
13491,9192363,662,140
13492,9150913,539,133
13493,9150913,80,112
13494,9103996,312,142
13495,9228186,312,127
13496,9215490,639,148
13497,9150913,18,141
13498,9169550,616,144
13499,9192363,241,147
13500,9103996,201,118
13501,9103996,11,118
13502,9103996,190,134
13503,9228186,228,104
13504,9192351,582,123
13505,9192351,143,146
13506,9150913,11,109
13507,9215490,88,108
13508,9192351,127,126
13509,9103996,659,137
13510,9192351,172,121
13511,9192363,331,140
13512,9192351,594,115
13513,9192351,645,129
13514,9228186,130,127
13515,9215490,212,148
13516,9187887,682,124
13517,9228186,109,122
13518,9150913,453,103
13519,9103996,299,105
13520,9192351,618,115
13521,9192351,599,138
13522,9228186,34,127
13523,9192363,403,119
13524,9187887,465,106
13525,9192363,379,119
13526,9103996,142,111
13527,9103996,72,101
13528,9192351,78,121
13529,9192351,137,129
13530,9104005,18,114
13531,9192351,21,121
13532,9215490,129,120
13533,9192363,149,147
13534,9215490,439,120
13535,9228186,69,127
13536,9150913,273,109
13537,9150913,149,112
13538,9192351,84,146
13539,9192351,402,100
13540,9192363,433,140
13541,9187887,607,135
13542,9228186,335,104
13543,9103996,191,131
13544,9169550,45,110
13545,9150913,641,133
13546,9103996,486,101
13547,9228186,470,130
13548,9192351,326,121
13549,9228186,281,130
13550,9150913,40,112
13551,9192363,134,119
13552,9215490,480,120
13553,9150913,607,133
13554,9192351,504,121
13555,9103996,271,125
13556,9169550,106,144
13557,9192363,12,147
13558,9103996,428,137
13559,9103996,401,105
13560,9150913,371,133
13561,9228186,336,130
13562,9192351,517,123
13563,9228186,688,149
13564,9169550,110,136
13565,9104005,649,117
13566,9192363,493,140
13567,9169550,3,136
13568,9215490,356,108
13569,9150913,346,109
13570,9215490,289,120
13571,9169550,256,144
13572,9103996,369,131
13573,9187887,612,145
13574,9169550,65,136
13575,9103996,694,113
13576,9192363,398,116
13577,9192351,675,100
13578,9150913,370,109
13579,9103996,192,137
13580,9169550,590,132
13581,9192351,451,138
13582,9187887,89,106
13583,9103996,483,101
13584,9192351,584,146
13585,9192351,98,115
13586,9228186,634,122
13587,9187887,238,145
13588,9215490,270,128
13589,9103996,91,118
13590,9103996,5,101
13591,9228186,193,127
13592,9192351,647,121
13593,9104005,263,117
13594,9192351,477,126
13595,9103996,619,137
13596,9192351,207,126
13597,9192351,637,121
13598,9103996,568,105
13599,9103996,598,111
13600,9192351,529,123
13601,9215490,203,128
13602,9228186,558,127
13603,9169550,577,144
13604,9192351,262,115
13605,9192363,679,116
13606,9104005,100,143
13607,9103996,612,137
13608,9215490,10,108
13609,9228186,454,127
13610,9192363,364,147
13611,9103996,179,113
13612,9103996,13,134
13613,9192363,12,119
13614,9192363,624,116
13615,9187887,293,106
13616,9103996,266,137
13617,9228186,21,122
13618,9103996,426,131
13619,9104005,367,107
13620,9150913,556,112
13621,9103996,42,101
13622,9228186,309,127
13623,9192363,624,140
13624,9187887,180,106
13625,9104005,58,114
13626,9104005,412,107
13627,9192351,266,115
13628,9192363,202,119
13629,9103996,670,105
13630,9103996,94,134
13631,9104005,383,114
13632,9228186,674,102
13633,9104005,418,143
13634,9104005,183,114
13635,9103996,185,134
13636,9192351,536,100
13637,9228186,590,122
13638,9192351,684,129
13639,9228186,321,104
13640,9192363,375,116
13641,9187887,614,135
13642,9103996,388,137
13643,9169550,280,136
13644,9215490,694,120
13645,9192351,376,138
13646,9103996,633,105
13647,9192351,466,138
13648,9150913,517,133
13649,9103996,220,142
13650,9215490,562,139
13651,9192351,661,115
13652,9103996,21,137
13653,9103996,370,125
13654,9228186,416,102
13655,9215490,346,120
13656,9192363,21,116
13657,9228186,335,130
13658,9187887,581,106
13659,9192363,41,116
13660,9103996,130,105
13661,9228186,199,122
13662,9103996,174,113
13663,9150913,76,112
13664,9150913,321,109
13665,9192363,40,140
13666,9103996,635,118
13667,9215490,652,139
13668,9192363,450,119
13669,9104005,248,117
13670,9169550,689,132
13671,9192351,55,129
13672,9150913,239,133
13673,9103996,186,137
13674,9150913,628,141
13675,9228186,512,127
13676,9192363,628,116
13677,9187887,216,124
13678,9104005,580,117
13679,9169550,274,136
13680,9103996,194,101
13681,9192351,384,123
13682,9187887,668,106
13683,9215490,95,139
13684,9169550,695,110
13685,9192363,562,116
13686,9187887,283,145
13687,9150913,60,112
13688,9150913,288,109
13689,9150913,344,112
13690,9228186,362,127
13691,9187887,453,145
13692,9215490,225,108
13693,9169550,346,144
13694,9104005,55,114
13695,9192363,455,116
13696,9192363,652,119
13697,9215490,55,148
13698,9192351,492,126
13699,9169550,401,132
13700,9215490,508,148
13701,9192351,207,146
13702,9169550,490,132
13703,9228186,279,149
13704,9104005,428,107
13705,9169550,515,144
13706,9104005,503,143
13707,9150913,551,133
13708,9103996,273,101
13709,9103996,117,118
13710,9215490,430,139
13711,9104005,541,107
13712,9169550,245,144
13713,9228186,495,130
13714,9169550,552,136
13715,9103996,566,142
13716,9150913,270,109
13717,9187887,4,124
13718,9192363,633,147
13719,9150913,97,141
13720,9192351,24,138
13721,9192363,346,147
13722,9169550,666,144
13723,9104005,593,114
13724,9150913,198,109
13725,9192363,165,116
13726,9192363,74,119
13727,9169550,525,136
13728,9187887,330,124
13729,9192351,149,146
13730,9192351,441,146
13731,9104005,606,143
13732,9103996,537,111
13733,9150913,513,141
13734,9103996,310,118
13735,9150913,93,133
13736,9169550,346,132
13737,9104005,92,114
13738,9150913,132,141
13739,9103996,667,134
13740,9104005,158,114
13741,9192351,188,115
13742,9215490,7,108
13743,9103996,255,137
13744,9192351,512,115
13745,9228186,255,149
13746,9228186,384,149
13747,9169550,561,144
13748,9192351,63,146
13749,9192351,143,129
13750,9192351,655,126
13751,9104005,469,143
13752,9187887,686,106
13753,9215490,628,120
13754,9150913,687,141
13755,9104005,436,107
13756,9187887,391,106
13757,9169550,27,110
13758,9228186,448,127
13759,9104005,396,117
13760,9192351,344,129
13761,9103996,115,134
13762,9150913,459,112
13763,9215490,325,108
13764,9169550,3,110
13765,9103996,27,105
13766,9187887,411,106
13767,9215490,539,139
13768,9104005,153,143
13769,9150913,233,109
13770,9104005,537,117
13771,9215490,197,148
13772,9192351,110,121
13773,9150913,1,133
13774,9150913,271,141
13775,9187887,231,124
13776,9150913,458,112
13777,9103996,155,105
13778,9228186,392,122
13779,9150913,247,103
13780,9215490,617,128
13781,9103996,474,111
13782,9103996,114,118
13783,9192351,153,126
13784,9169550,575,110
13785,9228186,259,127
13786,9104005,138,114
13787,9187887,192,135
13788,9187887,469,106
13789,9169550,48,144
13790,9150913,76,112
13791,9192363,87,119
13792,9103996,226,142
13793,9150913,145,112
13794,9228186,233,130
13795,9192351,247,123
13796,9187887,670,124
13797,9150913,597,109
13798,9192351,586,123
13799,9103996,584,142
13800,9192363,100,116
13801,9192363,455,147
13802,9103996,516,118
13803,9187887,681,135
13804,9103996,393,118
13805,9103996,424,111
13806,9192351,263,123
13807,9192351,653,146
13808,9104005,550,117
13809,9228186,426,127
13810,9150913,649,103
13811,9192363,627,147
13812,9187887,494,124
13813,9104005,315,117
13814,9103996,93,142
13815,9192351,180,129
13816,9192351,166,138
13817,9228186,67,104
13818,9104005,546,117
13819,9169550,180,144
13820,9215490,466,108
13821,9215490,342,139
13822,9150913,657,109
13823,9192351,299,121
13824,9169550,210,144
13825,9103996,498,142
13826,9228186,123,102
13827,9228186,104,102
13828,9187887,392,145
13829,9192351,395,138
13830,9192351,69,100
13831,9103996,353,125
13832,9215490,572,148
13833,9150913,590,109
13834,9187887,183,145
13835,9169550,594,136
13836,9192351,63,138
13837,9150913,471,112
13838,9187887,311,145
13839,9187887,609,124
13840,9104005,168,107
13841,9192351,656,146
13842,9192351,484,146
13843,9103996,587,137
13844,9192351,510,115
13845,9192351,393,126
13846,9150913,267,103
13847,9104005,197,143
13848,9103996,587,105
13849,9192363,585,119
13850,9228186,669,102
13851,9187887,325,106
13852,9228186,363,122
13853,9150913,358,112
13854,9103996,376,137
13855,9187887,371,135
13856,9192351,699,138
13857,9104005,129,117
13858,9104005,500,114
13859,9103996,96,111
13860,9103996,24,113
13861,9192351,337,121
13862,9169550,187,136
13863,9103996,185,137
13864,9192363,144,119
13865,9192351,688,100
13866,9228186,285,130
13867,9150913,144,109
13868,9103996,177,101
13869,9192351,377,126
13870,9215490,164,108
13871,9103996,274,131
13872,9192351,260,126
13873,9228186,23,102
13874,9103996,650,131
13875,9192351,144,138
13876,9169550,283,110
13877,9192351,221,126
13878,9169550,541,110
13879,9192351,224,129
13880,9228186,148,127
13881,9192351,506,123
13882,9169550,474,110
13883,9192351,298,121
13884,9187887,243,135
13885,9104005,323,107
13886,9104005,619,114
13887,9215490,98,148
13888,9150913,535,141
13889,9192351,538,126
13890,9104005,106,107
13891,9169550,422,132
13892,9192351,229,146
13893,9104005,432,143
13894,9192363,86,116
13895,9187887,570,124
13896,9103996,5,125
13897,9215490,639,139
13898,9103996,144,118
13899,9103996,566,101
13900,9103996,567,134
13901,9215490,581,120
13902,9103996,268,113
13903,9192363,213,116
13904,9228186,511,130
13905,9228186,133,149
13906,9187887,138,135
13907,9192351,140,126
13908,9150913,457,133
13909,9192363,365,147
13910,9103996,309,134
13911,9187887,62,106
